#K-Path(1/A) Energy-Level(eV)
# NKPTS & NBANDS: 140 192
# Band-Index:    1
   3.09807    -18.925194
   3.07668    -18.926349
   3.05528    -18.926776
   3.05528    -18.926776
   3.02682    -18.927221
   2.99837    -18.928822
   2.96991    -18.931683
   2.94146    -18.936345
   2.91300    -18.943268
   2.88455    -18.952563
   2.85609    -18.964795
   2.82764    -18.979958
   2.79918    -18.998096
   2.77073    -19.019324
   2.74227    -19.043107
   2.71382    -19.069544
   2.68536    -19.097966
   2.65691    -19.128182
   2.62845    -19.159741
   2.60000    -19.192532
   2.57155    -19.225992
   2.54309    -19.259825
   2.51464    -19.293692
   2.51464    -19.293692
   2.48618    -19.259825
   2.45773    -19.225992
   2.42927    -19.192532
   2.40082    -19.159741
   2.37236    -19.128182
   2.34391    -19.097966
   2.31545    -19.069544
   2.28700    -19.043107
   2.25854    -19.019324
   2.23009    -18.998096
   2.20163    -18.979958
   2.17318    -18.964795
   2.14472    -18.952563
   2.11627    -18.943268
   2.08781    -18.936345
   2.05936    -18.931683
   2.03090    -18.928822
   2.00245    -18.927221
   1.97399    -18.926776
   1.97399    -18.926776
   1.95524    -18.927613
   1.93648    -18.930456
   1.91773    -18.934520
   1.89897    -18.939814
   1.88021    -18.946226
   1.86146    -18.953238
   1.84270    -18.960776
   1.82394    -18.968419
   1.80519    -18.976212
   1.78643    -18.984413
   1.76768    -18.992410
   1.74892    -19.000544
   1.73016    -19.008320
   1.71141    -19.015984
   1.69265    -19.023156
   1.67389    -19.030343
   1.65514    -19.037159
   1.63638    -19.043857
   1.61763    -19.050273
   1.61763    -19.050273
   1.58443    -19.049916
   1.55124    -19.050010
   1.51805    -19.050696
   1.48486    -19.051549
   1.45167    -19.052912
   1.41848    -19.054642
   1.38529    -19.056979
   1.35210    -19.059761
   1.31891    -19.063377
   1.28572    -19.068294
   1.25252    -19.074550
   1.21933    -19.081890
   1.18614    -19.089581
   1.15295    -19.097151
   1.11976    -19.091243
   1.08657    -19.069584
   1.05338    -19.068319
   1.02019    -19.094362
   0.98700    -19.117535
   0.98700    -19.117535
   0.96824    -19.114689
   0.94948    -19.107805
   0.93073    -19.098836
   0.91197    -19.088861
   0.89322    -19.078412
   0.87446    -19.067767
   0.85570    -19.057682
   0.83695    -19.048710
   0.81819    -19.042334
   0.79943    -19.039411
   0.78068    -19.039241
   0.76192    -19.040563
   0.74317    -19.042357
   0.72441    -19.044343
   0.70565    -19.046113
   0.68690    -19.047577
   0.66814    -19.048646
   0.64939    -19.049310
   0.63063    -19.049508
   0.63063    -19.049508
   0.59744    -19.043933
   0.56425    -19.033687
   0.53106    -19.028394
   0.49787    -19.027631
   0.46467    -19.015778
   0.43148    -19.001803
   0.39829    -18.985956
   0.36510    -18.967949
   0.33191    -18.948733
   0.29872    -18.928866
   0.26553    -18.910932
   0.23234    -18.902989
   0.19915    -18.903364
   0.16596    -18.906900
   0.13276    -18.912132
   0.09957    -18.917533
   0.06638    -18.922308
   0.03319    -18.925621
   0.00000    -18.926776
 
# Band-Index:    5
   0.00000    -18.775872
   0.03319    -18.778862
   0.06638    -18.787271
   0.09957    -18.800546
   0.13276    -18.817499
   0.16596    -18.836828
   0.19915    -18.857542
   0.23234    -18.877598
   0.26553    -18.892347
   0.29872    -18.899217
   0.33191    -18.905367
   0.36510    -18.912289
   0.39829    -18.919780
   0.43148    -18.927138
   0.46467    -18.933943
   0.49787    -18.939879
   0.53106    -18.944739
   0.56425    -18.948310
   0.59744    -18.950371
   0.63063    -18.951054
   0.63063    -18.951054
   0.64939    -18.952054
   0.66814    -18.954795
   0.68690    -18.959187
   0.70565    -18.965047
   0.72441    -18.972244
   0.74317    -18.980171
   0.76192    -18.988686
   0.78068    -18.997009
   0.79943    -19.004362
   0.81819    -19.009165
   0.83695    -19.010912
   0.85570    -19.010484
   0.87446    -19.008926
   0.89322    -19.006830
   0.91197    -19.004825
   0.93073    -19.002934
   0.94948    -19.001476
   0.96824    -19.000656
   0.98700    -19.000378
   0.98700    -19.000378
   1.02019    -19.002908
   1.05338    -19.002947
   1.08657    -18.999235
   1.11976    -18.997758
   1.15295    -18.995157
   1.18614    -18.990827
   1.21933    -18.984129
   1.25252    -18.974605
   1.28572    -18.961140
   1.31891    -18.943930
   1.35210    -18.923245
   1.38529    -18.899502
   1.41848    -18.873226
   1.45167    -18.844721
   1.48486    -18.814408
   1.51805    -18.782767
   1.55124    -18.750293
   1.58443    -18.717360
   1.61763    -18.684424
   1.61763    -18.684424
   1.63638    -18.685671
   1.65514    -18.687536
   1.67389    -18.689926
   1.69265    -18.692750
   1.71141    -18.695632
   1.73016    -18.698566
   1.74892    -18.701668
   1.76768    -18.707382
   1.78643    -18.714488
   1.80519    -18.722070
   1.82394    -18.730144
   1.84270    -18.738314
   1.86146    -18.746406
   1.88021    -18.754134
   1.89897    -18.761100
   1.91773    -18.767148
   1.93648    -18.771856
   1.95524    -18.774748
   1.97399    -18.775872
   1.97399    -18.775872
   2.00245    -18.774341
   2.03090    -18.770238
   2.05936    -18.763779
   2.08781    -18.755697
   2.11627    -18.747020
   2.14472    -18.738125
   2.17318    -18.729188
   2.20163    -18.719736
   2.23009    -18.709336
   2.25854    -18.697926
   2.28700    -18.685178
   2.31545    -18.671014
   2.34391    -18.655556
   2.37236    -18.638788
   2.40082    -18.620866
   2.42927    -18.601983
   2.45773    -18.582279
   2.48618    -18.561899
   2.51464    -18.541372
   2.51464    -18.541372
   2.54309    -18.561899
   2.57155    -18.582279
   2.60000    -18.601983
   2.62845    -18.620866
   2.65691    -18.638788
   2.68536    -18.655556
   2.71382    -18.671014
   2.74227    -18.685178
   2.77073    -18.697926
   2.79918    -18.709336
   2.82764    -18.719736
   2.85609    -18.729188
   2.88455    -18.738125
   2.91300    -18.747020
   2.94146    -18.755697
   2.96991    -18.763779
   2.99837    -18.770238
   3.02682    -18.774341
   3.05528    -18.775872
   3.05528    -18.775872
   3.07668    -18.775440
   3.09807    -18.774209
   3.11947    -18.771901
   3.14087    -18.768723
   3.16227    -18.764585
   3.18367    -18.759660
   3.20506    -18.753782
   3.22646    -18.747320
   3.24786    -18.740157
   3.26926    -18.732000
   3.29066    -18.722977
   3.31206    -18.713586
   3.33345    -18.703868
   3.35485    -18.694573
   3.37625    -18.688567
   3.39765    -18.685601
   3.41905    -18.683727
   3.44044    -18.682516
   3.46184    -18.682009
 
# Band-Index:    6
   3.46184    -18.682009
   3.44044    -18.682366
   3.41905    -18.683251
   3.39765    -18.684746
   3.37625    -18.686841
   3.35485    -18.689297
   3.33345    -18.692316
   3.31206    -18.695537
   3.29066    -18.699069
   3.26926    -18.702700
   3.24786    -18.706286
   3.22646    -18.709640
   3.20506    -18.712608
   3.18367    -18.715661
   3.16227    -18.718343
   3.14087    -18.720736
   3.11947    -18.722498
   3.09807    -18.723742
   3.07668    -18.724549
   3.05528    -18.724811
   3.05528    -18.724811
   3.02682    -18.723181
   2.99837    -18.721932
   2.96991    -18.719261
   2.94146    -18.714774
   2.91300    -18.707968
   2.88455    -18.698594
   2.85609    -18.686839
   2.82764    -18.673353
   2.79918    -18.658842
   2.77073    -18.644024
   2.74227    -18.629336
   2.71382    -18.614964
   2.68536    -18.601199
   2.65691    -18.588393
   2.62845    -18.576817
   2.60000    -18.566219
   2.57155    -18.556952
   2.54309    -18.548582
   2.51464    -18.541372
   2.51464    -18.541372
   2.48618    -18.548582
   2.45773    -18.556952
   2.42927    -18.566219
   2.40082    -18.576817
   2.37236    -18.588393
   2.34391    -18.601199
   2.31545    -18.614964
   2.28700    -18.629336
   2.25854    -18.644024
   2.23009    -18.658842
   2.20163    -18.673353
   2.17318    -18.686839
   2.14472    -18.698594
   2.11627    -18.707968
   2.08781    -18.714774
   2.05936    -18.719261
   2.03090    -18.721932
   2.00245    -18.723181
   1.97399    -18.724811
   1.97399    -18.724811
   1.95524    -18.723377
   1.93648    -18.722975
   1.91773    -18.722070
   1.89897    -18.720815
   1.88021    -18.719357
   1.86146    -18.717636
   1.84270    -18.715591
   1.82394    -18.713147
   1.80519    -18.710463
   1.78643    -18.707635
   1.76768    -18.704626
   1.74892    -18.701271
   1.73016    -18.695838
   1.71141    -18.691418
   1.69265    -18.687958
   1.67389    -18.685605
   1.65514    -18.684331
   1.63638    -18.684011
   1.61763    -18.684424
   1.61763    -18.684424
   1.58443    -18.652237
   1.55124    -18.621743
   1.51805    -18.594233
   1.48486    -18.571336
   1.45167    -18.555005
   1.41848    -18.546624
   1.38529    -18.573196
   1.35210    -18.617413
   1.31891    -18.662736
   1.28572    -18.709318
   1.25252    -18.756259
   1.21933    -18.803619
   1.18614    -18.850445
   1.15295    -18.896521
   1.11976    -18.940971
   1.08657    -18.980252
   1.05338    -19.000061
   1.02019    -19.000435
   0.98700    -19.000378
   0.98700    -19.000378
   0.96824    -19.000656
   0.94948    -19.001476
   0.93073    -19.002934
   0.91197    -19.004825
   0.89322    -19.006830
   0.87446    -19.008926
   0.85570    -19.010484
   0.83695    -19.010912
   0.81819    -19.009165
   0.79943    -19.004362
   0.78068    -18.997009
   0.76192    -18.988686
   0.74317    -18.980171
   0.72441    -18.972244
   0.70565    -18.965047
   0.68690    -18.959187
   0.66814    -18.954795
   0.64939    -18.952054
   0.63063    -18.951054
   0.63063    -18.951054
   0.59744    -18.947521
   0.56425    -18.934428
   0.53106    -18.909068
   0.49787    -18.873916
   0.46467    -18.833613
   0.43148    -18.791475
   0.39829    -18.749743
   0.36510    -18.735263
   0.33191    -18.742976
   0.29872    -18.748620
   0.26553    -18.751723
   0.23234    -18.751767
   0.19915    -18.749124
   0.16596    -18.744506
   0.13276    -18.738724
   0.09957    -18.732875
   0.06638    -18.727997
   0.03319    -18.724765
   0.00000    -18.724811
 
# Band-Index:    7
   0.00000    -18.723635
   0.03319    -18.722960
   0.06638    -18.717414
   0.09957    -18.708560
   0.13276    -18.696886
   0.16596    -18.683066
   0.19915    -18.668092
   0.23234    -18.653917
   0.26553    -18.644822
   0.29872    -18.650197
   0.33191    -18.674850
   0.36510    -18.709941
   0.39829    -18.726339
   0.43148    -18.716767
   0.46467    -18.707316
   0.49787    -18.698522
   0.53106    -18.690950
   0.56425    -18.685175
   0.59744    -18.681409
   0.63063    -18.680154
   0.63063    -18.680154
   0.64939    -18.679799
   0.66814    -18.678664
   0.68690    -18.677118
   0.70565    -18.674935
   0.72441    -18.672489
   0.74317    -18.669725
   0.76192    -18.667073
   0.78068    -18.664486
   0.79943    -18.662262
   0.81819    -18.660378
   0.83695    -18.658862
   0.85570    -18.657757
   0.87446    -18.656983
   0.89322    -18.656483
   0.91197    -18.656153
   0.93073    -18.655907
   0.94948    -18.655848
   0.96824    -18.655936
   0.98700    -18.656033
   0.98700    -18.656033
   1.02019    -18.654603
   1.05338    -18.650595
   1.08657    -18.644371
   1.11976    -18.635970
   1.15295    -18.625654
   1.18614    -18.613695
   1.21933    -18.600759
   1.25252    -18.587415
   1.28572    -18.574090
   1.31891    -18.561713
   1.35210    -18.551897
   1.38529    -18.546177
   1.41848    -18.530588
   1.45167    -18.489950
   1.48486    -18.451766
   1.51805    -18.416321
   1.55124    -18.384457
   1.58443    -18.357929
   1.61763    -18.340743
   1.61763    -18.340743
   1.63638    -18.356817
   1.65514    -18.373150
   1.67389    -18.390412
   1.69265    -18.409403
   1.71141    -18.430194
   1.73016    -18.452936
   1.74892    -18.477625
   1.76768    -18.503425
   1.78643    -18.529971
   1.80519    -18.556815
   1.82394    -18.583570
   1.84270    -18.609854
   1.86146    -18.634982
   1.88021    -18.658853
   1.89897    -18.680275
   1.91773    -18.698523
   1.93648    -18.712674
   1.95524    -18.721723
   1.97399    -18.723635
   1.97399    -18.723635
   2.00245    -18.721440
   2.03090    -18.711690
   2.05936    -18.696436
   2.08781    -18.676893
   2.11627    -18.654311
   2.14472    -18.629815
   2.17318    -18.604801
   2.20163    -18.580244
   2.23009    -18.557278
   2.25854    -18.538289
   2.28700    -18.524827
   2.31545    -18.517837
   2.34391    -18.515820
   2.37236    -18.516974
   2.40082    -18.519979
   2.42927    -18.524081
   2.45773    -18.529153
   2.48618    -18.534850
   2.51464    -18.541372
   2.51464    -18.541372
   2.54309    -18.534850
   2.57155    -18.529153
   2.60000    -18.524081
   2.62845    -18.519979
   2.65691    -18.516974
   2.68536    -18.515820
   2.71382    -18.517837
   2.74227    -18.524827
   2.77073    -18.538289
   2.79918    -18.557278
   2.82764    -18.580244
   2.85609    -18.604801
   2.88455    -18.629815
   2.91300    -18.654311
   2.94146    -18.676893
   2.96991    -18.696436
   2.99837    -18.711690
   3.02682    -18.721440
   3.05528    -18.723635
   3.05528    -18.723635
   3.07668    -18.723355
   3.09807    -18.722768
   3.11947    -18.721560
   3.14087    -18.719833
   3.16227    -18.717644
   3.18367    -18.715135
   3.20506    -18.712093
   3.22646    -18.708813
   3.24786    -18.705535
   3.26926    -18.701938
   3.29066    -18.698362
   3.31206    -18.694678
   3.33345    -18.691064
   3.35485    -18.686525
   3.37625    -18.678537
   3.39765    -18.667755
   3.41905    -18.655903
   3.44044    -18.643348
   3.46184    -18.630318
 
# Band-Index:    8
   3.46184    -18.630318
   3.44044    -18.617254
   3.41905    -18.603822
   3.39765    -18.590462
   3.37625    -18.577141
   3.35485    -18.564188
   3.33345    -18.551309
   3.31206    -18.538737
   3.29066    -18.526705
   3.26926    -18.515184
   3.24786    -18.504314
   3.22646    -18.494241
   3.20506    -18.484828
   3.18367    -18.476567
   3.16227    -18.469359
   3.14087    -18.463508
   3.11947    -18.458601
   3.09807    -18.455124
   3.07668    -18.453126
   3.05528    -18.452434
   3.05528    -18.452434
   3.02682    -18.452740
   2.99837    -18.453667
   2.96991    -18.455027
   2.94146    -18.456672
   2.91300    -18.458789
   2.88455    -18.461025
   2.85609    -18.463473
   2.82764    -18.465720
   2.79918    -18.466949
   2.77073    -18.466769
   2.74227    -18.464448
   2.71382    -18.460704
   2.68536    -18.458457
   2.65691    -18.461372
   2.62845    -18.470368
   2.60000    -18.484284
   2.57155    -18.501649
   2.54309    -18.520969
   2.51464    -18.541372
   2.51464    -18.541372
   2.48618    -18.520969
   2.45773    -18.501649
   2.42927    -18.484284
   2.40082    -18.470368
   2.37236    -18.461372
   2.34391    -18.458457
   2.31545    -18.460704
   2.28700    -18.464448
   2.25854    -18.466769
   2.23009    -18.466949
   2.20163    -18.465720
   2.17318    -18.463473
   2.14472    -18.461025
   2.11627    -18.458789
   2.08781    -18.456672
   2.05936    -18.455027
   2.03090    -18.453667
   2.00245    -18.452740
   1.97399    -18.452434
   1.97399    -18.452434
   1.95524    -18.452073
   1.93648    -18.450910
   1.91773    -18.448807
   1.89897    -18.445983
   1.88021    -18.442037
   1.86146    -18.437325
   1.84270    -18.431614
   1.82394    -18.425033
   1.80519    -18.417358
   1.78643    -18.408407
   1.76768    -18.398176
   1.74892    -18.386478
   1.73016    -18.373225
   1.71141    -18.357491
   1.69265    -18.339538
   1.67389    -18.319665
   1.65514    -18.311593
   1.63638    -18.325097
   1.61763    -18.340743
   1.61763    -18.340743
   1.58443    -18.337670
   1.55124    -18.345622
   1.51805    -18.359354
   1.48486    -18.375878
   1.45167    -18.394012
   1.41848    -18.412793
   1.38529    -18.432038
   1.35210    -18.451648
   1.31891    -18.471580
   1.28572    -18.492043
   1.25252    -18.513116
   1.21933    -18.534940
   1.18614    -18.557285
   1.15295    -18.579797
   1.11976    -18.601988
   1.08657    -18.622728
   1.05338    -18.639959
   1.02019    -18.651694
   0.98700    -18.656033
   0.98700    -18.656033
   0.96824    -18.655936
   0.94948    -18.655848
   0.93073    -18.655907
   0.91197    -18.656153
   0.89322    -18.656483
   0.87446    -18.656983
   0.85570    -18.657757
   0.83695    -18.658862
   0.81819    -18.660378
   0.79943    -18.662262
   0.78068    -18.664486
   0.76192    -18.667073
   0.74317    -18.669725
   0.72441    -18.672489
   0.70565    -18.674935
   0.68690    -18.677118
   0.66814    -18.678664
   0.64939    -18.679799
   0.63063    -18.680154
   0.63063    -18.680154
   0.59744    -18.677488
   0.56425    -18.669709
   0.53106    -18.657524
   0.49787    -18.642254
   0.46467    -18.625530
   0.43148    -18.609426
   0.39829    -18.596132
   0.36510    -18.588414
   0.33191    -18.586090
   0.29872    -18.583332
   0.26553    -18.569391
   0.23234    -18.546861
   0.19915    -18.523608
   0.16596    -18.502392
   0.13276    -18.484656
   0.09957    -18.470675
   0.06638    -18.460523
   0.03319    -18.454466
   0.00000    -18.452434
 
# Band-Index:    9
   0.00000    -18.271079
   0.03319    -18.268128
   0.06638    -18.259455
   0.09957    -18.246438
   0.13276    -18.230545
   0.16596    -18.220604
   0.19915    -18.257685
   0.23234    -18.293033
   0.26553    -18.324827
   0.29872    -18.351608
   0.33191    -18.370486
   0.36510    -18.379618
   0.39829    -18.378236
   0.43148    -18.368130
   0.46467    -18.352981
   0.49787    -18.336140
   0.53106    -18.319925
   0.56425    -18.306560
   0.59744    -18.297609
   0.63063    -18.294503
   0.63063    -18.294503
   0.64939    -18.294670
   0.66814    -18.295135
   0.68690    -18.296037
   0.70565    -18.297082
   0.72441    -18.298648
